Loan_ID,Gender,Dependents,Self_Employed,Applicant_Income,Loan_Amount,Loan_Amount_Term,Credit_History,Loan_Status
CL_397978,1,3,0,4539.44,60834.38837,6,0,Reject
CL_645255,0,2,0,4915.56,82770.71765,4,1,Approve
CL_108022,1,0,0,3736.9,112588.4121,25,1,Approve
CL_820560,1,3,1,2454.04,45261.20111,3,1,Approve
CL_294454,1,0,0,2366.68,41064.58368,2,0,Reject
CL_417401,0,1,0,4362.07,89438.52541,4,1,Approve
CL_325205,1,1,0,2122.86,63095.08812,12,0,Reject
CL_324528,0,3,0,2590.64,68982.04291,11,1,Approve
CL_475569,1,4,0,3410.73,86075.12514,11,1,Approve
CL_759927,0,1,0,3489.04,66810.85188,5,0,Reject
CL_81890,0,1,0,4177.01,87065.27496,17,0,Reject
CL_667635,0,0,0,3764.31,67266.40827,4,0,Reject
CL_671471,0,1,0,3337.72,44106.47497,3,1,Approve
CL_640409,0,3,0,3622.02,44408.96097,2,1,Approve
CL_177481,1,2,0,2542.08,38857.78516,3,0,Reject
CL_667177,0,3,0,4180.82,77417.35252,3,0,Reject
CL_948830,0,1,1,3053.47,92891.73838,25,1,Approve
CL_962004,0,1,0,3292.21,83791.30892,5,0,Reject
CL_219324,1,0,0,4701.73,72531.84333,4,1,Approve
CL_740019,0,1,0,3025.64,93314.19659,4,0,Reject
CL_920939,1,3,0,2533.88,53897.9851,9,0,Approve
CL_414916,0,2,0,3026.49,47062.64561,6,0,Approve
CL_730438,0,2,0,2202.22,60263.10098,5,0,Reject
CL_879852,1,1,0,3113.31,79539.4641,4,0,Reject
CL_300001,0,0,0,2431.91,54381.91444,3,1,Approve
CL_813463,1,2,0,4706.34,65365.18984,4,0,Reject
CL_810137,0,1,0,2023.44,55175.3199,5,1,Approve
CL_434786,0,1,0,4648.59,110526.232,4,0,Reject
CL_6421,1,2,0,4562.57,120120.2545,4,1,Approve
CL_583956,1,3,0,3579.2,67307.46481,5,1,Approve
CL_940660,0,0,0,2489.63,46725.97205,16,0,Reject
CL_989939,1,1,1,3259.64,74035.02021,6,0,Reject
CL_747660,0,1,0,2117.3,64085.6341,25,0,Reject
CL_900807,1,3,0,2934.92,85375.53604,4,0,Reject
CL_492386,1,3,0,2919.15,81403.49505,23,1,Approve
CL_774708,0,2,0,4112.51,115064.9561,4,1,Approve
CL_248682,1,2,1,3391.65,95784.2403,24,1,Approve
CL_671063,1,0,0,2388.67,64055.41543,22,0,Reject
CL_820562,1,2,0,3987.5,64628.67024,3,1,Approve
CL_103406,0,4,0,3743.63,101422.3021,11,0,Reject
CL_643864,0,4,0,3070.99,82689.63792,7,1,Approve
CL_822325,1,0,1,4257.56,105367.9688,21,0,Approve
CL_947903,0,2,0,3616,81918.08749,4,0,Reject
CL_683797,0,1,0,4252.96,60809.99613,6,0,Reject
CL_628317,0,3,0,2555.43,72771.49421,24,0,Reject
CL_89337,0,0,0,2354.01,40852.80589,7,1,Approve
CL_295196,1,0,0,2023.7,55009.7708,8,1,Reject
CL_295125,0,3,0,2119.54,33272.68932,7,1,Approve
CL_650802,1,0,0,2545.93,34252.45099,3,1,Approve
CL_245089,1,2,0,2573.25,66387.05722,4,0,Reject
CL_353218,1,0,0,3966.69,83508.23173,4,1,Approve
CL_358208,0,1,0,3188.58,43933.2346,3,1,Approve
CL_571884,0,4,0,4203.76,62197.42177,2,1,Approve
CL_6406,0,2,0,3214.76,41757.16756,3,0,Reject
CL_171315,0,1,0,3317.47,98527.88516,4,1,Approve
CL_162849,0,2,0,3438.52,101150.2836,4,0,Reject
CL_834948,1,1,0,4611.98,104531.5635,5,0,Approve
CL_541210,0,0,0,2557.76,64209.25541,7,1,Approve
CL_475071,1,1,0,4469.65,82860.23973,4,0,Reject
CL_733706,0,2,1,3711.97,55257.02125,12,1,Approve
CL_508142,1,4,0,2002.24,29129.49515,12,0,Reject
CL_282612,0,0,0,3912.12,63237.53403,13,0,Reject
CL_698699,1,2,0,2204,30407.3088,4,1,Approve
CL_11671,1,1,0,4495.54,86909.0114,3,1,Approve
CL_631179,1,4,1,4929.66,85872.34638,7,0,Reject
CL_937586,0,1,0,2897.21,47583.31396,14,1,Approve
CL_505685,1,1,0,2019.2,31253.49178,13,1,Approve
CL_526786,1,3,0,4191.74,62915.86632,4,0,Reject
CL_756180,1,4,1,2402.74,47483.73132,8,1,Approve
CL_97202,0,2,0,2641.2,61227.51657,5,1,Approve
CL_531746,1,3,1,3636.09,80290.13647,3,1,Approve
CL_385601,0,4,1,2261.15,64974.40871,8,0,Reject
CL_515413,0,0,0,3772.94,112187.1232,6,1,Approve
CL_741797,0,3,0,4851.08,139452.1289,12,0,Reject
CL_225387,0,2,0,2605.36,59579.86587,6,0,Reject
CL_796685,0,2,0,3737.42,66767.88416,15,0,Reject
CL_585438,0,2,0,2705.41,52030.36803,16,0,Reject
CL_258033,0,2,0,3044.16,59495.35854,3,1,Approve
CL_10418,0,3,0,2340.28,67201.96124,8,0,Reject
CL_605941,1,3,0,3144.84,50586.20135,3,1,Approve
CL_693596,0,0,0,3754.74,80813.85373,4,0,Reject
CL_484753,1,3,0,2138.7,43954.47116,3,0,Reject
CL_121838,0,1,0,2045.33,53839.47038,4,1,Approve
CL_427874,0,1,1,3614.92,110941.3133,9,0,Reject
CL_922385,0,3,0,2165.74,47781.28332,5,1,Approve
CL_123844,0,2,0,2083.72,38928.71725,8,0,Reject
CL_228822,0,1,0,2101.56,35858.34226,7,0,Reject
CL_520987,0,2,0,2956.58,42431.19953,12,1,Approve
CL_863033,0,0,0,4311,131423.051,8,1,Approve
CL_658449,1,3,0,4931.02,109458.2007,3,1,Approve
CL_58377,0,2,0,2452.01,34470.28573,2,0,Reject
CL_153490,0,1,0,3107.01,75941.97402,10,0,Reject
CL_453393,1,3,1,3356.35,90652.57227,23,0,Approve
CL_333747,1,3,1,4705.19,79635.05132,4,1,Approve
CL_762376,1,1,1,3021.07,39458.5095,4,0,Reject
CL_320427,1,2,0,4126.43,56741.42147,11,1,Approve
CL_302149,1,3,0,4321.65,100313.5762,5,1,Approve
CL_543027,1,0,0,4859.29,149431.1907,26,0,Reject
CL_850050,0,3,1,2244.45,32885.98396,2,0,Reject
CL_404293,0,0,0,2436.47,44978.56976,15,1,Approve
CL_940431,1,2,0,4696.34,113613.0927,10,0,Reject
CL_87848,1,2,0,4614.15,79769.43582,7,1,Approve
CL_712683,0,1,0,2307.58,31315.20327,11,0,Reject
CL_982886,1,0,1,3024.04,45024.16365,3,0,Reject
CL_600019,0,2,0,3974.26,120224.7923,4,0,Reject
CL_86620,1,3,0,2044.4,47489.88583,5,0,Reject
CL_842866,0,1,0,4086.85,62435.85468,6,1,Approve
CL_738893,0,1,0,3651.2,53388.27435,2,1,Approve
CL_740317,1,1,0,3510.85,90628.09619,11,1,Approve
CL_838381,1,1,0,2767.4,74316.63502,4,0,Reject
CL_541849,0,1,0,4558.34,60676.21156,2,0,Reject
CL_948684,1,3,0,3333.4,68882.68156,3,1,Reject
CL_224768,1,2,0,4881.36,90329.44978,5,1,Approve
CL_71198,0,1,0,4326.27,132614.7784,26,0,Reject
CL_918682,0,4,0,4072.23,73975.70181,15,0,Reject
CL_171998,0,3,0,4991.29,71753.33047,4,0,Reject
CL_166392,1,1,1,2062.12,28669.22581,3,1,Approve
CL_101707,1,3,1,3301.93,56485.48175,7,1,Approve
CL_705052,1,4,0,3676.63,74668.1909,3,0,Reject
CL_820532,0,0,0,4262.26,104072.0739,3,0,Reject
CL_250008,1,3,0,4671.86,121754.5213,4,0,Reject
CL_417760,1,2,0,4256.45,75161.99676,4,1,Approve
CL_680834,1,0,0,3249.26,51209.02976,3,0,Reject
CL_759588,1,2,0,2924.07,63015.11366,18,1,Approve
CL_55492,1,3,0,3395.8,94531.23971,12,0,Reject
CL_764980,1,2,0,4202.51,122744.3606,24,1,Approve
CL_376158,1,3,1,3816.23,65215.76694,5,1,Approve
CL_649498,0,2,0,4341.87,85550.80464,3,0,Reject
CL_617109,0,2,0,3026.2,62430.12021,3,0,Reject
CL_832152,0,2,0,4084.64,116151.2396,5,0,Reject
CL_287652,1,1,0,3789.55,110404.8807,6,0,Reject
CL_528455,1,0,1,2454.85,59444.4177,20,1,Approve
CL_887699,1,0,0,2016.95,43855.89056,5,0,Reject
CL_75034,0,1,0,3500.6,72301.22588,6,0,Reject
CL_225283,1,1,1,3342.33,74268.49081,3,0,Reject
CL_632348,0,1,0,4150.72,68288.54021,3,1,Approve
CL_363978,0,3,0,2821.74,83681.8873,6,1,Approve
CL_162186,1,2,0,3498.05,69678.09275,3,0,Reject
CL_147142,0,4,0,3292.26,48447.63409,2,1,Approve
CL_943956,0,2,0,4137.91,112583.6756,5,0,Reject
CL_629332,1,4,0,3815.29,53438.45749,2,1,Approve
CL_854583,0,3,1,2726.07,78016.44332,24,1,Approve
CL_83415,1,3,0,4858.2,106255.32,3,0,Reject
CL_310242,1,1,0,4393.72,121484.6393,5,1,Approve
CL_957553,1,1,0,2373.89,52416.9081,3,0,Reject
CL_388487,1,3,1,2042.02,55284.14151,5,0,Reject
CL_868814,1,3,0,3984.23,94436.25886,10,1,Approve
CL_773235,1,1,0,3913.02,99580.83328,4,1,Approve
CL_70376,0,3,0,3924.64,110185.8629,6,1,Approve
CL_873620,1,4,1,2493.3,42975.42329,14,0,Reject
CL_241757,1,2,0,3237.56,81367.40107,5,0,Reject
CL_285457,0,1,0,3606.17,85492.04555,10,1,Approve
CL_353137,1,4,0,4456.86,109038.7187,5,1,Approve
CL_312997,0,1,0,2800.01,36051.69221,5,0,Reject
CL_454842,0,3,1,4844.89,143899.624,8,0,Reject
CL_362416,1,0,0,2656.15,68288.37006,7,1,Approve
CL_23227,0,0,0,3102.97,46802.94788,3,1,Approve
CL_74792,0,4,0,3486.55,99058.77367,12,1,Approve
CL_65453,0,3,1,3670.72,99364.29046,6,1,Approve
CL_535395,1,2,0,3560.36,86727.21778,7,1,Approve
CL_853430,1,2,0,4217.73,61338.78107,12,1,Approve
CL_899932,0,3,0,3213.05,99202.77969,5,1,Approve
CL_148902,1,1,0,4333.58,63627.97219,2,0,Reject
CL_937362,1,3,0,4724.8,105023.7777,6,0,Approve
CL_477894,1,3,0,4213.43,107818.2194,4,0,Reject
CL_550115,0,2,0,2765.24,36491.36051,5,1,Approve
CL_357317,0,3,0,3811.82,50002.57147,2,0,Reject
CL_237099,0,0,0,3759.57,85107.30018,6,1,Approve
CL_974214,0,2,0,4775.77,142093.1963,6,1,Approve
CL_507624,0,3,1,3064.55,81099.5529,11,1,Approve
CL_937752,0,2,0,3316.15,61680.43594,3,0,Reject
CL_696498,1,1,0,3080.76,80791.67961,4,0,Reject
CL_237878,1,3,0,3893.52,93933.74216,20,0,Reject
CL_382637,0,1,0,3667.07,53344.56019,2,1,Approve
CL_719712,1,3,0,3895.12,118068.3895,4,1,Approve
CL_379449,1,1,0,2182.33,49159.46374,6,1,Approve
CL_308910,1,4,1,3277.71,94247.90809,5,0,Reject
CL_13741,1,4,0,4519.03,98218.98621,5,0,Reject
CL_692802,0,3,1,2891.04,52491.60555,8,0,Reject
CL_988832,1,2,0,2246.39,36910.39928,7,0,Reject
CL_858887,0,2,1,4425.18,87786.35814,6,0,Reject
CL_356030,0,3,0,2875.54,63710.57531,9,1,Approve
CL_322743,0,2,1,3068.4,86811.49337,12,0,Reject
CL_476452,1,2,0,4376.32,124021.5472,12,1,Approve
CL_159385,0,4,0,2490.46,55184.53107,3,0,Reject
CL_14203,1,0,0,2764.78,45269.6854,14,0,Reject
CL_1436,0,1,0,3956.05,67502.58528,7,0,Reject
CL_85201,1,2,0,2692.93,66523.49288,3,1,Approve
CL_764008,1,1,0,2389.25,48230.58726,6,0,Reject
CL_563029,1,3,0,2844.53,53825.30561,3,1,Approve
CL_388076,1,2,0,2724.43,41446.65254,3,1,Approve
CL_460315,1,0,1,3556.34,51815.80285,4,1,Approve
CL_148756,0,1,0,3813.3,105494.2644,5,0,Reject
CL_416848,0,2,0,3158.3,49879.69078,7,0,Reject
CL_509213,0,3,0,3528.33,67245.21957,8,1,Approve
CL_251195,1,3,0,3286.38,76480.23502,10,1,Approve
CL_536813,0,2,0,4153.96,57400.93571,12,1,Approve
CL_986141,0,2,1,3298.79,82423.81609,4,1,Approve
CL_442835,1,3,1,2138.99,46574.3503,5,0,Reject
CL_688471,1,1,0,3613.68,105369.6635,8,1,Approve
CL_880827,0,1,0,2069.71,44221.7974,18,1,Approve
CL_649292,0,0,0,4083.55,82877.0057,3,0,Reject
CL_351516,1,3,0,3617.36,48355.82162,11,1,Approve
CL_496441,0,0,0,4719.18,104048.5221,18,1,Approve
CL_408596,0,4,0,2437.5,71760.26645,25,0,Reject
CL_998478,0,1,0,2390.31,70768.91591,8,0,Reject
CL_499701,1,1,0,3493.7,45160.98231,5,1,Approve
CL_802779,1,2,0,2326.41,50572.79992,4,1,Approve
CL_952105,0,2,0,4037.98,87301.18528,18,1,Approve
CL_964695,0,2,1,3521.87,96817.44796,11,1,Reject
CL_150671,0,2,0,2291.41,68972.79422,5,1,Approve
CL_924773,0,3,1,2465.76,68668.02806,12,1,Approve
CL_597555,0,3,0,3652.99,54757.36735,6,1,Approve
CL_334259,0,0,0,2364.52,68609.38743,5,0,Reject
CL_875548,0,3,0,2189.44,67074.80592,6,1,Approve
CL_371977,0,2,0,4858.65,73733.95589,3,1,Approve
CL_636045,1,3,0,4697.06,76253.82882,3,1,Approve
CL_421103,0,3,1,4164.5,76242.40314,4,1,Approve
CL_918423,0,0,0,3809.61,109585.326,8,1,Approve
CL_719479,0,1,0,2003.97,54425.60208,4,1,Approve
CL_764374,1,2,0,4163.83,73408.06931,7,1,Approve
CL_608080,1,3,0,2095.82,31757.54748,4,1,Approve
CL_805145,0,2,0,3016.64,89350.36858,8,1,Approve
CL_318323,1,4,0,4950.06,141786.6035,24,1,Approve
CL_627443,1,3,0,4272.75,54193.62124,2,0,Reject
CL_529655,1,1,0,4693.11,136726.7934,6,1,Approve
CL_207323,1,2,0,3821.49,78554.67199,17,0,Reject
CL_350024,0,3,0,3159.16,51784.26967,3,1,Approve
CL_422664,1,1,0,2142.73,49569.61189,6,1,Approve
CL_497909,1,3,0,4188.36,55804.33756,4,1,Approve
CL_652965,1,2,0,4763.09,101537.0346,4,0,Reject
CL_67020,0,1,0,2344.38,59917.20995,4,1,Approve
CL_262273,0,2,0,4068.93,99254.22422,7,0,Reject
CL_199971,0,3,0,3649.86,84810.51036,19,1,Approve
CL_547292,1,3,0,2345.62,28667.39019,2,0,Reject
CL_110072,1,2,0,4068.89,79792.15811,4,0,Reject
CL_311745,0,1,1,4089.48,65900.45232,2,1,Approve
CL_275635,1,0,0,4868.71,97879.12435,8,1,Approve
CL_663431,0,1,0,2105.96,41143.93757,5,0,Reject
CL_281354,0,3,0,4871.79,117833.3878,7,0,Approve
CL_897374,0,2,0,3009.08,58066.46788,3,0,Reject
CL_778412,0,3,0,4390.68,59681.2032,2,1,Approve
CL_298167,0,3,0,2215.88,28486.18169,4,1,Approve
CL_369633,1,0,0,3447.65,59134.17878,7,1,Approve
CL_983600,0,2,0,4310.85,123759.8603,8,0,Reject
CL_317110,0,2,0,4845.11,115022.9357,10,0,Reject
CL_822412,0,3,0,2105.42,60863.99822,12,1,Approve
CL_416696,1,0,1,2955.88,68916.0028,3,1,Approve
CL_591510,1,3,0,4991.29,90161.81564,8,0,Reject
CL_590550,0,3,0,4684.07,92118.01979,4,0,Reject
CL_997411,1,3,0,3312.68,61002.31004,8,1,Approve
CL_592441,0,1,0,2067.04,25450.9342,5,0,Approve
CL_130219,1,1,1,4668.93,66609.03323,3,1,Approve
CL_558287,0,3,0,3410.94,104915.9652,9,1,Approve
CL_562755,1,0,0,4533.09,102537.9705,5,0,Approve
CL_977142,1,4,0,2470.74,67222.59986,8,1,Approve
CL_395303,0,3,1,3549.89,88855.35459,5,0,Reject
CL_973830,1,2,1,3988.76,85725.55372,4,0,Reject
CL_173749,1,0,0,3056.25,58212.47534,3,1,Approve
CL_656057,0,3,0,2546.68,63599.75426,3,0,Reject
CL_775530,0,1,0,2389.22,37530.76789,3,0,Reject
CL_737861,1,3,1,2688.71,49868.90992,3,0,Reject
CL_71721,0,1,1,3759.19,75958.02588,4,1,Approve
CL_134219,1,3,0,3341.09,94116.1396,5,1,Approve
CL_393666,0,3,0,3398.59,80649.70899,5,0,Approve
CL_111216,1,1,0,4584.08,107194.02,3,1,Approve
CL_279612,1,3,0,4395.36,103949.051,5,1,Approve
CL_734271,0,3,0,2663.54,36511.24215,3,1,Approve
CL_689774,1,0,0,2442.12,51597.23927,3,1,Approve
CL_821861,0,2,1,4195.28,52901.42453,2,1,Approve
CL_249497,1,3,0,4040.78,122968.3506,6,1,Approve
CL_711069,0,2,0,4018.64,75695.15894,3,0,Reject
CL_633767,0,4,0,4078.51,64327.12211,13,0,Reject
CL_481693,1,0,0,4904.93,147893.8939,4,1,Approve
CL_968487,1,2,0,4946.82,117791.9099,3,0,Reject
CL_524598,0,2,0,3100.47,53412.78661,5,0,Reject
CL_11810,0,2,0,2524.25,50470.31147,3,1,Reject
CL_755751,1,0,0,3830.66,114188.4877,25,0,Reject
CL_399957,1,1,0,4112.85,96024.36226,19,1,Approve
CL_600068,1,1,1,3580.77,94461.52609,4,0,Reject
CL_949833,1,3,1,2862.1,68997.33255,20,0,Approve
CL_14027,0,1,1,2376.82,71433.37549,8,0,Reject
CL_13277,0,1,0,3649.46,85818.07115,3,0,Reject
CL_796995,0,0,0,3010.71,79350.33731,5,0,Reject
CL_274846,1,2,0,4828.66,138548.1693,24,0,Reject
CL_286836,1,3,0,2768.2,64043.07775,5,1,Approve
CL_181281,1,1,0,3938.98,95112.60447,5,0,Reject
CL_543656,1,4,0,3914.71,60988.21536,4,0,Reject
CL_802637,1,3,0,3049.56,78533.93629,11,1,Approve
CL_969015,1,2,0,3295.65,48596.05607,6,1,Approve
CL_285606,0,2,0,3120.45,80543.98555,4,1,Approve
CL_620221,1,3,0,2744.29,58671.92524,6,0,Approve
CL_105938,0,1,0,3916.35,86785.50274,9,0,Approve
CL_552658,0,3,0,4897.86,85021.98989,7,1,Approve
CL_576734,1,4,0,2833.71,81350.68918,4,1,Approve
CL_473187,1,1,0,2807.58,73495.16731,5,0,Reject
CL_134498,0,3,0,4261.38,60519.9782,3,0,Reject
CL_653180,0,3,0,4512.54,130540.807,24,0,Reject
CL_658803,1,2,0,3274.98,76963.01351,10,0,Reject
CL_933389,1,3,1,3334.68,80411.43201,5,1,Approve
CL_306472,0,1,0,3401.76,78866.55151,3,0,Reject
CL_137626,0,2,0,3111.45,74106.62182,4,0,Reject
CL_806631,0,3,1,3876.2,98622.42424,4,1,Approve
CL_100534,1,3,0,3838.2,115655.3851,8,0,Approve
CL_987779,1,2,0,2562.89,51766.22239,8,1,Approve
CL_723742,0,3,1,3560.32,110088.3746,6,0,Reject
CL_569677,0,2,0,3992.36,78243.956,3,0,Reject
CL_936452,0,0,0,4803.53,99510.68227,9,1,Approve
CL_271894,1,1,0,2446.59,40374.46616,5,1,Approve
CL_752264,0,1,0,2450.62,64641.23156,7,1,Approve
CL_756653,0,3,0,4934.76,95071.53827,16,1,Approve
CL_579309,1,3,0,4546.85,57018.53549,3,1,Approve
CL_54245,0,2,0,3639.87,48501.17265,6,1,Approve
CL_4907,1,1,0,2859.52,72228.49776,21,1,Approve
CL_497125,0,1,0,4667.88,100361.9973,4,1,Approve
CL_863875,1,2,0,2075.48,54259.68935,11,0,Reject
CL_564937,1,1,0,3772.51,85864.08095,4,0,Reject
CL_923915,0,2,0,2637.68,69817.47442,7,1,Approve
CL_772511,1,0,0,3807.68,98046.25025,4,1,Approve
CL_105903,0,2,0,2346.64,56077.26805,3,1,Approve
CL_495934,0,2,0,2555.75,44049.53586,14,0,Reject
CL_26101,1,0,0,2222.21,37201.71256,3,0,Reject
CL_870356,1,4,0,4682.79,67754.49586,12,1,Approve
CL_336028,0,3,0,4891.16,125289.5721,7,1,Approve
CL_791227,0,1,0,2760.4,57388.4508,3,1,Approve
CL_866546,0,2,1,2633.07,34666.51127,2,1,Approve
CL_839939,1,3,1,3897.57,85318.19046,6,0,Reject
CL_678990,1,1,0,3647.79,52545.089,12,1,Approve
CL_937815,0,2,0,4223.56,64840.82949,13,0,Reject
CL_394275,0,2,1,2223.37,56330.71173,7,0,Reject
CL_271617,0,3,0,2834.65,36446.22033,11,1,Approve
CL_176914,0,3,0,2126.01,50442.64944,7,0,Reject
CL_776739,0,0,0,2373.64,39989.34514,4,0,Approve
CL_508888,0,1,0,2753.03,48537.34337,5,1,Approve
CL_744965,1,2,1,2531.55,34612.35825,11,1,Approve
CL_52001,0,3,0,4194.93,95298.75555,9,1,Approve
CL_796854,0,3,0,2425.87,47370.62346,16,0,Reject
CL_358728,1,3,0,4326.9,126019.9653,5,0,Reject
CL_77660,0,3,0,4921.4,87440.22816,3,0,Reject
CL_845912,0,0,0,4622.29,78240.29885,2,0,Reject
CL_447798,1,1,0,9725.64,145767.7945,6,0,Reject
CL_329280,0,1,1,7576.81,197606.062,4,0,Reject
CL_374246,0,1,1,8016.1,161560.6357,8,1,Approve
CL_550513,0,1,0,5051.45,82241.69136,3,0,Reject
CL_193926,1,4,0,7838.25,184665.9812,5,0,Reject
CL_868075,0,1,0,5061.67,116554.6179,10,1,Approve
CL_407236,0,1,0,7827.25,97377.62107,5,1,Approve
CL_273969,0,2,0,6627.72,118372.1432,2,0,Reject
CL_901976,1,4,1,5972.52,178002.7124,12,0,Approve
CL_442061,1,1,0,8176.09,107482.936,5,0,Reject
CL_503387,0,0,0,5353.07,152901.6112,5,0,Reject
CL_701922,1,4,0,6161.86,129105.4473,3,1,Approve
CL_484703,0,1,0,5720.41,113925.0855,3,0,Reject
CL_217236,1,1,0,5409.31,143544.3711,7,0,Approve
CL_75683,0,1,0,6965.45,173282.9195,10,1,Approve
CL_554249,1,4,0,6991.15,84769.25178,3,1,Approve
CL_786743,1,2,0,8493.96,222240.7205,7,1,Approve
CL_752297,1,1,0,5829.05,100346.0442,5,1,Approve
CL_936674,1,3,0,5735.91,133301.4608,4,0,Reject
CL_333125,1,1,0,7468.64,111991.8325,2,1,Approve
CL_944232,1,3,0,8323.9,188576.6016,6,1,Approve
CL_290795,0,2,0,6827.56,155182.0434,4,1,Approve
CL_793820,0,1,0,8871.78,167139.8427,16,1,Approve
CL_155704,1,1,0,8947.52,204258.3886,10,0,Reject
CL_233540,1,2,0,7849.65,115751.6365,4,0,Reject
CL_149371,1,3,0,7724.73,109698.4702,3,1,Approve
CL_968433,0,2,0,6026.9,124403.177,17,0,Reject
CL_732994,0,3,0,5604.71,106744.5575,4,0,Reject
CL_917091,1,3,0,7415.32,221516.5491,8,0,Reject
CL_696110,0,2,0,6747.84,188054.689,6,1,Approve
CL_445902,1,2,0,6882.98,175202.6542,7,1,Reject
CL_213152,0,3,0,9480.22,119470.7053,3,1,Reject
CL_673050,0,1,0,5524.91,70801.90673,11,1,Approve
CL_564454,0,4,0,6588.54,101605.2862,3,0,Reject
CL_701817,1,1,0,9087.53,241432.3923,4,0,Reject
CL_845926,1,3,1,8756.53,237720.0968,11,0,Reject
CL_901542,1,1,0,5580.51,107899.1819,3,0,Reject
CL_520262,1,3,0,9143.92,122665.4811,6,0,Reject
CL_846113,1,1,0,8696.08,209312.8293,4,0,Reject
CL_700232,1,3,0,9952.33,192327.0296,3,1,Approve
CL_234921,1,1,0,9311.42,123230.733,3,1,Approve
CL_327411,1,4,0,9173.1,173387.1092,5,1,Approve
CL_988226,1,0,0,9093.67,187001.2329,4,1,Approve
CL_778430,0,3,0,9648.82,172619.1562,4,1,Approve
CL_588295,0,2,0,8790.14,161705.8686,4,0,Reject
CL_526491,1,3,0,5552.62,98016.51899,3,0,Reject
CL_969218,0,3,0,7853.27,206076.9934,4,0,Reject
CL_482462,0,2,0,9860.3,264052.8012,6,0,Reject
CL_854814,1,2,0,8132.26,100235.1824,2,0,Reject
CL_658200,0,4,0,8295.49,228620.7405,4,1,Approve
CL_665330,0,2,0,7788.12,231756.586,12,1,Approve
CL_41499,0,0,0,9527.72,135355.9078,4,0,Reject
CL_561025,0,3,0,8129.53,121859.2099,12,1,Approve
CL_911889,1,3,0,9039.74,144331.9483,7,1,Approve
CL_318769,1,3,0,9586.42,127534.0505,2,1,Approve
CL_920949,1,3,0,7455.76,185919.5283,7,0,Approve
CL_709724,1,4,0,7642.94,221762.0942,5,0,Reject
CL_856594,1,2,0,9523.11,161654.1373,5,0,Reject
CL_768940,1,0,0,9916.95,221573.2532,4,1,Approve
CL_843344,0,2,0,7652.46,152815.1499,6,1,Approve
CL_297759,0,3,0,6285.64,173057.6112,8,1,Approve
CL_88905,0,3,1,7442.27,102643.7434,2,1,Approve
CL_910975,1,1,0,6665.02,163552.6555,7,0,Reject
CL_673785,1,2,0,9927.92,285363.1654,4,1,Approve
CL_664255,0,3,0,5523.49,128027.6001,3,0,Reject
CL_17988,1,2,0,6333.16,179050.4526,8,0,Approve
CL_892293,0,4,0,6854.47,172458.2385,5,0,Reject
CL_344033,1,4,0,7785.15,226553.1959,24,0,Approve
CL_372488,0,3,0,8738.45,127415.4611,2,1,Approve
CL_253726,0,1,0,7158.07,171778.8623,10,1,Approve
CL_73953,0,0,0,8260.09,225292.5493,8,1,Approve
CL_350109,1,2,0,9720.35,223474.2969,10,0,Reject
CL_364498,0,4,0,7046.63,202142.5951,4,1,Approve
CL_947354,1,2,0,7943.49,149295.3784,3,0,Reject
CL_240546,1,3,0,5658.77,100925.105,5,1,Approve
CL_594200,0,1,0,8532.02,147064.0721,3,0,Reject
CL_123280,1,2,1,7103.62,219580.6156,13,1,Approve
CL_24076,1,0,1,7438.3,127541.6737,3,1,Approve
CL_742931,0,1,0,6385.98,155616.6294,3,0,Reject
CL_820553,0,3,0,6349.77,147615.8908,19,0,Reject
CL_172497,1,0,1,7867.66,110978.307,12,1,Approve
CL_751494,0,0,0,6366.19,85753.60522,6,1,Approve
CL_749616,0,0,0,5718.49,87976.46805,4,0,Reject
CL_380460,1,0,0,5304.06,162235.7952,13,1,Approve
CL_811102,0,1,0,7380.72,193219.2107,4,1,Approve
CL_956552,1,3,0,9286.48,120040.5293,4,1,Approve
CL_495634,0,3,0,6387.68,165734.4984,7,0,Reject
CL_456634,0,0,0,5916.09,105397.3529,15,0,Reject
CL_615113,0,2,0,5686.16,110123.7804,16,0,Approve
CL_80592,0,4,0,9362.81,146601.0752,13,0,Reject
CL_391018,0,3,0,7831.09,223451.5985,12,1,Approve
CL_152948,0,1,0,6444.14,145717.6109,4,0,Reject
CL_692653,0,2,0,6205.42,157736.0717,11,0,Reject
CL_200492,0,1,0,5484.74,168531.7228,6,1,Approve
CL_788920,1,2,0,7501.84,174803.4815,10,1,Approve
CL_260459,0,3,0,7500.24,219682.9774,5,0,Reject
CL_241409,1,2,0,6345.75,105691.199,3,1,Approve
CL_591895,1,3,0,8199.31,164796.6756,3,0,Reject
CL_322564,0,3,0,5052.2,100605.8275,3,1,Approve
CL_949362,0,1,0,9364.49,171243.0671,8,0,Reject
CL_814821,0,3,0,9559.55,214161.5028,6,1,Approve
CL_173420,0,3,0,7864.22,234842.0052,25,1,Approve
CL_727573,0,3,0,9876.85,262749.1252,4,0,Reject
CL_393551,1,2,0,6296.31,100422.0567,3,0,Reject
CL_710060,1,2,0,6428.85,155934.4458,3,0,Reject
CL_310396,0,1,0,8568.07,165976.0479,3,1,Approve
CL_194883,1,1,0,9447.11,292755.193,13,0,Reject
CL_878738,1,4,1,9788.5,260032.6933,7,0,Approve
CL_430019,0,1,0,9984.36,200154.9405,3,0,Reject
CL_522310,1,3,0,5208.01,108403.8458,6,0,Reject
